"RelativePath","Size","AssociatedInf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corleno2/m/zh-CN/corleno2_zh-CN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/corlexa_constraints.conf","38","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq.amp","883928","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq.dsp","174628","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/de-DE/corlexa_de-DE_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq_hwkws.th","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq.amp","885236","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq.dsp","175140","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-AU/corlexa_en-AU_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq_echo.th","1","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq.amp","885376","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq.dsp","174636","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-CA/corlexa_en-CA_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq_hwkws.th","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq.amp","885236","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq.dsp","175140","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-GB/corlexa_en-GB_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq_hwkws.th","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq.amp","907276","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq.dsp","176188","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-IN/corlexa_en-IN_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq_echo.th","1","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq.amp","885376","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq.dsp","174636","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/en-US/corlexa_en-US_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq_hwkws.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq.amp","935196","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq.dsp","173848","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-ES/corlexa_es-ES_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq_hwkws.phm","102","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq.amp","935196","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq.dsp","173848","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/es-MX/corlexa_es-MX_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq.amp","862168","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq.dsp","170556","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-CA/corlexa_fr-CA_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq.amp","862168","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq.dsp","170556","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/fr-FR/corlexa_fr-FR_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq_echo.th","1","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq_hwkws.phm","96","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq_hwkws.th","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq.amp","879440","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq.dsp","172188","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/it-IT/corlexa_it-IT_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq_echo.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq_echo.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq_hwkws.phm","108","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq_hwkws.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq.amp","894564","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq.dsp","172408","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Corlexa/m/ja-JP/corlexa_ja-JP_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/echo_constraints.conf","38","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/cohort_echo.bin","22923284","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/cohort_echo.th","5","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.amp","3123512","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.ehsc","3123864","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.eth","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.hsc","3123864","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_hq.amp","883928","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_hq.dsp","169620","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_hq.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-AT/echo_de-AT_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.amp","3123512","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.ehsc","3123864","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.eth","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.hsc","3123864","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_hq.amp","883928","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_hq.dsp","169620","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_hq.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/de-DE/echo_de-DE_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.amp","2987544","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.ehsc","2987896","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.eth","1","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.hsc","2987896","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_ex.th","4","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_hq.amp","885236","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_hq.dsp","170020","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_hq.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-AU/echo_en-AU_hq.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.amp","9712440","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.ehsc","9712792","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.eth","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.hsc","9712792","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_ex.th","3","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_hq.amp","885376","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_hq.dsp","169912","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_hq.nrm","971790","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_hq.phm","78","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-CA/echo_en-CA_hq.th","1","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
"drivers/gw1-w149/system/intel-smart-sound-oed/WoVartifacts/Echo/m/en-GB/echo_en-GB_ex.alco","20","drivers/gw1-w149/system/intel-smart-sound-oed/oem32.inf"
